,Acoustic Firmness Index,Atmospheric Pressure at Harvest (Pa),Bitterness Scale,Circumference (mm),Color Intensity (a.u.),Find Distance from Main Vulcano (km),Length (mm),Luminescence Intensity (a.u.),Magnetic orientation (degree),Odor index (a.u.),Seed Count,Skin Thickness (mm),Soil pH where Grown,Sugar Content (mg),Weight (mg),pH,Edible
1003,23.1,97036.0,7.0,233.22250060285566,61.34,21.396436003676115,37.71532258290114,0.0035063422234887587,149.1125709001821,8.432001985095626,107.11461916656616,5.0,6.76,10727.0,99185.98259989923,3.1593824911847737,0.0
1004,19.3,108850.0,1.0,223.71586115384937,56.49,69.27483690463957,35.267266966060134,0.001040359797873928,8.495807014382217,14.169002833756547,29.664820120348466,2.5,7.81,7486.0,87980.18259989924,4.89,0.0
1005,20.2,106081.0,3.0,220.02691672849923,61.8,30.78406995234154,34.206022405491794,0.0015810667100510656,55.122093489442314,4.175904979683048,75.6938860212402,4.5,7.6,12726.0,91751.98259989923,5.794747360679977,0.0
1006,22.2,105288.0,0.0,212.50461812467503,56.3,90.24518993466245,33.711398385426556,0.0006330307152825857,144.17314766915356,7.219567140403969,0.0,2.0,6.6,14496.0,78690.18259989924,4.9,1.0
1007,26.1,96667.0,2.0,205.87336179348085,52.4,51.057121669441564,30.862991828240133,0.004653464069993683,336.8729449489826,14.623428174240063,29.968258656079357,6.0,6.64,12148.0,50848.18259989924,5.0,1.0
1008,27.1,94793.0,0.0,250.1524213763704,61.96,15.013828362252685,40.32624282803493,0.002059954098070762,31.917957027432045,20.66358129689255,30.651427998751984,4.5,7.45,5684.0,129848.62259989922,4.2368575080607584,0.0
1009,23.7,101788.0,1.0,,58.63,82.0150927968487,35.250488242016154,0.001553598016222458,208.56596579038504,24.820282845614905,0.0,1.5,7.61,12617.0,81403.18259989924,5.770722045334659,0.0
1010,16.3,100102.0,1.0,196.12372921391943,61.03,11.961424579769277,31.38287313001139,0.00025832531584392166,311.8462917194743,26.800263071117296,77.79946111770822,4.5,7.65,7514.0,63296.382599899225,5.8051105891048325,0.0
1011,17.0,99077.0,0.0,240.42812613278818,64.39,89.5452000382661,37.636244267564656,0.0006807912743097968,347.6520710978253,14.651592920835572,106.74322200421823,5.5,7.42,10567.0,111069.58259989924,5.5683869349134,0.0
1012,28.9,97481.0,1.0,231.81308091139985,62.34,29.628686238192092,36.11015843529604,0.0009072739944165274,220.34565908945115,34.60788243985636,0.0,5.0,7.7,13632.0,94502.38259989923,5.315055371229616,0.0
1013,25.3,110709.0,4.0,185.05193910061988,54.52,33.71632881772888,29.690358913148927,0.01330043877253865,234.97619860014876,12.75951921992754,13.511338139346819,3.0,7.12,10946.0,56455.18259989924,4.96,1.0
1014,27.7,107533.0,3.0,237.28833063037808,68.58,52.624309975482646,38.66636535852717,0.0013693690018719105,324.5716625516623,14.864925166833327,0.0,3.0,7.97,7865.0,114154.78259989925,2.6890924659054996,0.0
1015,23.9,98643.0,1.0,222.3638772149733,59.32,33.18144872155693,35.358969929095885,0.0191257304218463,78.83830260031954,6.523839984167533,101.86399419401415,3.5,7.69,10544.0,84584.18259989924,4.87,1.0
1016,15.4,106921.0,3.0,193.8477387608164,87.85,17.295059841148554,31.885088352523677,0.0021056435112561693,112.98855434902201,11.623610219290137,70.56201439457669,2.5,7.18,12167.0,70224.18259989924,5.33,1.0
1017,18.7,101858.0,1.0,203.48345916224227,54.89,87.71561177806392,32.3890154880535,0.010233617391580413,131.17273414742547,7.408500339527127,0.0,5.0,7.37,13421.0,64467.18259989925,4.88,1.0
1018,33.8,96103.0,2.0,210.93517706408508,70.65,29.660749881567018,33.25986940079638,0.00037338179462773606,210.8175776991697,33.164441378454775,75.54238945449528,5.5,7.66,7140.0,81939.58259989924,5.369643869232586,0.0
1019,23.2,91488.0,0.0,217.18381143055333,60.94,12.202989115820415,34.23894140593722,6.480125435377798e-05,132.25647242683235,13.640497404581279,79.76571999267561,5.0,6.82,13334.0,82181.18259989924,5.03,1.0
1020,15.7,109401.0,7.0,222.56644672005433,62.37,56.94728137822284,35.856051011123185,0.00027600857493868206,224.80421905129305,26.99067302145518,69.64211533905832,2.0,7.41,7539.0,96927.58259989924,5.576366542802451,0.0
1021,32.5,95003.0,4.0,213.61187070451828,75.0,42.32403852053071,33.61706510345114,0.0018555298672942142,238.3975560820883,14.712407722986582,55.19378765317721,5.0,8.2,7767.0,77425.18259989924,3.1129974340065334,0.0
1022,20.3,104742.0,2.0,176.63096013863267,60.33,51.82997840699592,28.342331856176447,0.0017013942836785801,209.28634050740325,6.943118552817091,0.0,4.5,6.48,10791.0,46115.18259989925,4.88,1.0
1023,24.7,100568.0,1.0,197.2692220461223,50.51,17.585096065337464,31.496568025688767,5.922512322478815e-05,63.76146635853675,8.417485350429402,4.05764827551063,5.5,7.12,13943.0,65586.18259989924,4.95,1.0
1024,20.7,97718.0,5.0,258.7482450575868,50.14,37.44402197738771,40.962794173463244,0.004066393195630761,44.528737626209775,52.58788583999335,25.538610600377233,1.0,6.37,9337.0,137366.86259989924,4.116074065785985,0.0
1025,11.4,104494.0,0.0,178.15366741414195,73.88,52.079911718036215,28.005895858952744,0.012557482966281494,256.7354047673356,22.119823052257992,58.058623838353185,2.5,7.72,15783.0,41682.18259989925,5.07,1.0
1026,31.9,92870.0,4.0,199.11241796318188,74.85,48.68341969866167,31.910668681851355,0.0017642183815634504,220.2519020337213,3.484287657175003,67.803391796971,2.5,7.11,13090.0,71009.98259989923,2.6870511619551625,0.0
1027,26.7,100813.0,3.0,227.29240675337257,63.77,8.675324477215199,36.04842007061914,0.0010879063103842995,74.78396639823758,13.64353819685704,5.0839877165191645,1.5,7.49,11889.0,82643.98259989923,5.596734380055813,0.0
1028,28.6,104179.0,2.0,226.83900338203046,72.7,6.285904805969393,36.41000517857425,0.005385499483036331,97.69990935091421,59.19406835894711,112.2097202847865,5.0,7.76,10356.0,93914.38259989923,5.501154040359465,0.0
1029,21.0,104790.0,0.0,203.87263539706274,62.27,27.81976758925079,32.9273624334781,0.0005101737807845062,337.8858043551421,3.292921148210825,4.457489683192517,3.0,6.69,11601.0,72846.18259989924,4.97,0.0
1030,28.1,94378.0,1.0,217.0672245963925,65.82,4.892931947197013,34.238658657243576,0.0006848377196695619,178.39563498192632,37.414826618274034,41.454011763064614,2.0,7.98,9569.0,73805.98259989923,5.54575076373582,0.0
1031,16.1,92055.0,0.0,191.81965010064232,60.98,42.24549333856527,31.223989155513742,0.001615589861683207,38.86335236513731,4.060783187584144,5.882821768433917,5.0,7.04,15190.0,49319.18259989924,5.03,1.0
1032,25.1,108143.0,5.0,247.52073615062702,65.29,107.93661733790418,38.39617837992922,0.0004880091261249478,161.9498245473553,33.531326768323886,107.12710592476941,3.0,7.29,6951.0,113273.74259989923,3.918366416965222,0.0
1033,20.3,90924.0,0.0,213.93803474481032,69.95,24.477174293829552,,0.002592510496197069,331.0991500359749,6.815151806280232,24.157195594236768,5.0,7.8,15056.0,77434.18259989924,4.88,1.0
1034,10.1,100759.0,4.0,190.3273198651907,66.49,109.02643055027589,29.81897787576894,1.2660261483000607e-05,89.50187127956978,6.035143306899723,28.268689722393397,5.5,6.64,13854.0,52252.18259989924,4.92,1.0
1035,25.4,98642.0,5.0,227.53378021669369,62.34,26.309611532825308,36.13835375515519,0.04462428719359864,7.241799861331124,30.784665879365082,49.87305571733633,2.5,8.32,12238.0,107635.18259989924,3.44344124529907,0.0
1036,18.8,104238.0,4.0,226.82463553244398,63.12,99.11959383666691,36.55431547080801,0.0012925279437961813,5.701041889988896,47.261999109289164,67.22112611926839,3.0,7.41,13584.0,90124.30259989924,3.944069821332383,0.0
1037,9.1,100468.0,1.0,233.91655816623833,62.16,105.54063336419512,38.036691307687526,0.0017571064796336956,101.6525884762837,13.41702251156905,37.071925831937115,3.5,7.54,14798.0,106317.10259989926,4.005523456800855,1.0
1038,28.1,92467.0,1.0,220.59346077707457,57.48,15.401722523819931,35.98760997786248,0.006652200811471736,199.15771993129974,16.979467085915697,0.0,4.0,8.18,9713.0,91921.4225998992,4.304625032757754,0.0
1039,27.5,100391.0,4.0,238.63501013938279,72.6,58.458403305491196,38.048541194746754,0.00225537754405942,69.43468349148824,7.164681319103958,92.49449383407244,5.0,8.4,10162.0,112964.62259989922,4.002630829357975,1.0
1040,16.9,105360.0,6.0,261.30329149850553,66.44,28.877696717244035,41.27336834851762,0.001022370044821782,47.110836236102635,13.47985053838394,79.48507096021393,2.5,7.75,9340.0,140373.58259989924,3.9369997974795585,0.0
1041,25.1,99504.0,1.0,254.99069575597903,64.28,80.81528823979666,40.18701288622215,0.0007955186318001572,173.61316940129416,23.481944021056044,23.681029280115403,4.5,7.66,11520.0,130306.54259989924,3.994430236222521,0.0
1042,20.9,97495.0,1.0,240.29636173399905,65.32,19.379872716336692,38.14873333805202,0.0027610975174985506,165.91317031424927,41.498063641179016,0.0,2.0,7.23,11656.0,113341.4225998992,4.107894051688045,0.0
1043,25.5,102561.0,0.0,223.97515345466914,57.73,4.0277843357689,35.212642899337744,0.004216435881680229,180.71634461285663,8.313565452258695,112.76451427366942,6.5,7.8,7113.0,92697.58259989924,4.140553040553665,1.0
1044,13.7,92751.0,6.0,243.79886196466458,64.82,8.380893243497153,38.56226729114866,0.0019488239083913172,281.10630634181246,6.874651321661126,14.014184553607748,1.5,6.26,8411.0,114440.14259989925,4.092076179465993,0.0
1045,27.0,108086.0,5.0,223.36774341414062,60.75,52.52687598396098,35.886410247980464,0.0007331660509742029,22.03410973857753,12.685063797104702,0.6677215964907326,5.5,7.45,11295.0,95177.98259989923,5.372576776595105,0.0
1046,25.0,104892.0,0.0,224.35458526737952,55.19,23.68004609339102,36.08751034788389,0.006002025890035856,339.92717803660474,25.623294634534954,62.46652320716508,2.5,7.64,13355.0,90848.18259989924,4.95,1.0
1047,25.3,104121.0,2.0,224.1832487096302,60.42,61.992397830160755,36.61678292526475,0.0026285313466197498,295.9614525522032,18.416997227337507,56.24655672799739,5.5,6.68,6945.0,98358.22259989922,3.8818770080873533,0.0
1048,23.2,109469.0,0.0,185.1740937993565,51.86,29.74636361917887,29.824465941206938,0.005071166353647825,193.56267517150272,5.3838706616460765,85.93043261124815,2.0,7.92,15094.0,50964.18259989924,4.88,1.0
1049,15.8,103552.0,0.0,219.6067551274581,64.88,57.903832306616266,34.34033129658099,0.0030206235449389066,339.7722357789864,13.872038893427302,73.18230917000216,3.5,8.04,14311.0,84178.18259989924,5.08,1.0
1050,31.7,107875.0,2.0,227.67315801128305,68.42,13.577825830494616,35.559138241155324,0.004261721259355866,354.87473679896823,2.940002210479571,53.418719813305515,3.0,6.9,13831.0,90326.38259989923,3.2554596382065313,0.0
1051,17.1,100841.0,0.0,215.56074879801798,71.75,108.5844880194307,34.0879101084291,0.0009489128122955049,213.11434895785268,11.52644695519984,5.525152967343011,5.0,7.71,9645.0,78239.18259989924,4.96,0.0
1052,16.4,102445.0,4.0,214.04781687545196,54.95,88.97208374336078,33.850396846977404,0.0006037065503541672,26.15256458104438,8.6118377519541,16.64259624857604,5.0,7.02,12178.0,74294.18259989924,4.84,1.0
1053,26.1,101475.0,0.0,182.81465551625556,58.33,45.040232402678825,28.699947477776046,0.0024888185982013897,1.1753693807577248,9.49452482522746,31.568289554862254,4.0,7.28,12429.0,48364.18259989924,4.87,1.0
1054,23.1,106111.0,5.0,220.43020144269482,61.07,48.96145528047957,34.33289075607766,0.0017348516366842916,288.65042151349036,16.33346596455592,48.780573036648235,1.5,6.94,14345.0,76893.18259989924,4.92,1.0
1055,20.5,93890.0,1.0,205.7864215882029,60.51,31.98758233126648,32.46115868264595,0.00016395901059624852,45.91933502034125,6.877224194798026,33.1929929415493,4.0,6.56,10853.0,65048.18259989925,5.04,0.0
1056,20.5,103388.0,0.0,178.7683324162511,59.3,87.30289172246893,29.23385009085591,0.003111376051804886,328.3976625724676,9.346153213922205,109.31300651301663,1.0,6.86,14415.0,51752.18259989924,5.01,1.0
1057,20.8,105402.0,4.0,179.7575904648149,66.94,48.70526587171384,28.27623428067232,0.003983364242692519,151.43187139174353,13.09961705425628,1.797058382280042,3.0,7.09,11991.0,46467.18259989925,4.93,1.0
1058,16.2,102863.0,3.0,230.9321837231221,55.2,19.258499230101844,36.575552296602375,3.23013713513003e-05,62.20813532992333,10.096938196224949,105.16243608552064,3.5,7.53,7637.0,98355.58259989924,3.515581238734583,0.0
1059,21.4,99374.0,0.0,170.493776110506,61.27,57.42221414264415,27.098451696973836,0.0002757960601561343,337.7794445366704,6.6110853518732515,81.22493850190779,3.5,7.49,11332.0,40883.18259989925,5.07,1.0
1060,24.6,102766.0,0.0,187.7440537263636,57.9,12.417680304077404,29.65959145952237,0.00015259423036608638,207.40012031300336,8.146897346270066,87.80379401858568,3.0,7.33,13699.0,51448.18259989924,4.8,1.0
1061,15.9,95409.0,1.0,188.32571608329084,56.09,107.04739306522605,28.959946398981952,0.0010058104964550142,152.59869344071092,11.559426778150648,60.33122341458953,3.0,7.32,13125.0,44869.18259989925,4.98,0.0
1062,13.6,102463.0,0.0,232.32939697320373,57.04,54.494660463088266,36.792799087271696,0.0021758420208956627,194.7589723764161,22.448505040296066,33.960696072602566,2.5,6.8,11944.0,97713.10259989926,4.254217352978991,1.0
1063,27.0,101195.0,3.0,224.89695559588503,56.85,15.99189465715375,,0.0002368544807507659,123.82622600495564,12.424632054570285,14.998317998231194,3.0,6.02,10505.0,84472.78259989925,3.633814247790494,0.0
1064,26.8,94910.0,3.0,216.87433534200267,61.15,59.00669514967828,33.966115015805315,0.0005917400018850067,106.97871210665076,5.571506776199699,36.840033367584724,4.5,7.99,8517.0,78505.18259989924,3.7036839851370997,0.0
1065,23.4,96493.0,0.0,222.27580526126917,57.57,31.452837334147134,35.248679451161564,0.0006063221300874445,207.2800931526307,16.301878962514444,56.306315708690306,3.0,6.57,15513.0,88059.18259989924,4.85,1.0
1066,31.5,102981.0,0.0,242.99724680013185,62.11,15.887307537033605,38.28919047861212,0.005182756710331038,177.1536804613715,34.19973079411177,108.65179693064181,4.0,6.39,9309.0,108994.06259989922,3.7643451403290777,0.0
1067,21.8,103387.0,3.0,191.4025166408094,63.53,39.78363480983972,31.73913921550891,0.0007581698712063693,3.1619877829275778,25.153363486051823,80.20566282697837,3.5,6.87,10943.0,69899.98259989923,3.4470474180954644,0.0
1068,26.0,103978.0,0.0,183.2722142892054,61.92,46.77267353031663,29.38428580007975,0.0011023536968460753,85.89636148984067,11.653585136688546,76.41390327822253,3.5,7.57,11721.0,51492.18259989924,4.99,1.0
1069,23.9,101044.0,0.0,216.87227352171087,61.39,43.58105696641902,34.376011136957764,0.005419385709254922,121.05569940845237,9.704606963939824,47.34676282766347,3.0,6.86,13524.0,80395.18259989924,4.89,1.0
1070,25.5,106150.0,0.0,195.44075088136987,58.38,27.271936706762638,31.3776743941687,0.00025975967459248916,296.1715426405647,6.571456206059809,32.37483947185433,2.5,7.87,12375.0,57281.18259989924,5.17,1.0
1071,34.0,107003.0,1.0,234.13790393120985,69.92,109.00945907899465,36.74384850490452,0.0001776016620245226,49.93319204744093,16.010796991397374,50.227162625037906,6.5,7.81,10684.0,93441.58259989924,5.338237626008267,0.0
1072,23.5,103733.0,3.0,217.34009437324534,60.58,38.97132936105301,34.20295400455571,0.005502687032058875,314.45059251978734,15.436072559353875,83.76349949712043,6.5,6.47,10858.0,81794.18259989924,4.97,1.0
1073,17.4,102810.0,1.0,191.59937696693328,62.02,51.924906093412304,31.283567031105402,1.6279257455725438e-05,198.3127572764953,10.870485193240068,66.80169661893109,2.0,7.26,14619.0,56961.18259989924,4.95,1.0
1074,18.3,102034.0,0.0,193.88594543688612,66.48,26.438193882282537,30.361764392960055,0.00411252064211912,277.0673513707431,13.627487836704539,111.7012177262487,1.0,8.05,12668.0,56082.18259989924,4.86,1.0
1075,23.2,96826.0,2.0,265.1431138276166,50.1,16.13318474413498,41.89388317758396,0.0021792046100877352,209.80000374838178,58.117690837687995,22.270793526537553,7.0,6.93,15026.0,148932.94259989922,4.241217691347416,1.0
1076,25.4,97219.0,3.0,261.3620161777114,51.5,42.85588163944334,41.17894003348394,0.003344381184172577,265.76156345894265,9.077426838999424,58.847752452326816,3.5,6.96,13577.0,137191.18259989924,4.286263666434634,0.0
1077,24.8,96763.0,1.0,245.80159566098237,61.92,29.241462816566713,40.47236339564122,0.010397544412536654,42.24853683705968,71.36250247548844,100.12704121186015,2.0,7.42,12098.0,133501.90259989924,3.908093487477875,0.0
1078,29.1,98919.0,2.0,206.69215337480475,60.1,19.585555084558884,33.21068192954603,0.0008503449273935283,61.06649114809293,7.636669273183014,79.66656775437156,5.0,7.06,9013.0,78117.18259989924,4.72,0.0
1079,14.6,100509.0,0.0,145.86766726428635,88.72,20.98408846059056,23.672206647511732,0.002843990266566282,233.27551811427745,13.882227187438572,21.742653697987464,6.0,7.6,14092.0,34876.18259989925,5.29,1.0
1080,19.2,103027.0,3.0,244.91531825259355,63.12,28.310788688266378,39.56839275463542,0.0005335754225862545,224.6637877743023,26.205551460767662,95.21472452062538,5.5,7.36,8863.0,126497.74259989923,4.024883384966562,0.0
1081,10.1,98441.0,1.0,172.09286588176613,78.7,79.70025890364823,27.157167387525003,0.0004763311122708153,300.928269019908,6.223522417186051,41.34526666204801,4.5,7.37,13752.0,40445.18259989925,5.15,1.0
1082,31.5,107881.0,4.0,265.9566253214767,68.62,52.37821804635712,42.43621798663911,0.0001557778943585388,128.12014083500466,61.25343185975536,26.42980240701224,1.5,7.76,7436.0,149362.06259989925,3.739367905911637,0.0
1083,19.6,106924.0,0.0,234.2432470878307,57.34,10.855412284846324,37.849922680517885,0.004729962492072476,157.50902181192387,9.426601064332514,0.0,4.0,7.55,12830.0,111638.38259989923,4.363283332432883,1.0
1084,22.2,101518.0,2.0,231.60162248070503,62.34,48.54434253286478,37.08887218017661,0.004774812865761746,135.80614262381405,10.86339771916493,47.46252194905402,4.5,7.94,10583.0,100820.38259989923,3.516190831702952,0.0
1085,23.5,103430.0,0.0,196.66004449839102,63.21,21.865816134386584,31.81635436592178,0.0008535852853783593,292.4675499194527,17.08788640183332,31.530328431149513,2.5,6.8,16075.0,57290.18259989924,4.99,1.0
1086,18.3,97734.0,3.0,192.15755444604844,56.56,108.17931822030268,31.532655802514466,0.00022060897078652974,215.8063734877715,10.08567599481825,95.69200335375898,3.5,7.3,9632.0,63470.382599899225,5.585497075729251,0.0
1087,11.6,103302.0,4.0,201.7503158070477,70.74,96.85200600860274,31.91424946958228,5.45011126798908e-05,20.21109628326787,19.84327428321614,107.64671161429436,6.0,7.13,10459.0,68698.18259989924,5.07,0.0
1088,34.2,92588.0,3.0,185.2799173836145,69.4,17.23488659760257,30.044016078843004,0.00029440403172600166,254.49229386623622,14.621232511458674,101.9362324369652,1.0,7.32,10209.0,45558.18259989925,4.62,0.0
1089,15.3,102248.0,0.0,173.37632747501604,77.18,30.537142139987385,28.14766821117461,0.005691599926483914,309.3248786604998,7.003744039627041,57.671837706853395,4.5,7.86,15873.0,46188.18259989925,5.17,1.0
1090,18.0,95128.0,1.0,159.896745744191,64.23,34.888241320334494,26.11801769569668,0.00021833795112429915,344.5433183584562,16.969841172168753,21.845112509066844,2.5,7.28,13617.0,38894.18259989925,5.03,0.0
1091,21.9,98061.0,5.0,247.83416082476066,65.7,14.463614640913006,39.160272296516446,0.037128679092246625,247.25715233680646,50.195630282306205,84.61946294286186,2.5,7.82,12810.0,121388.14259989925,4.523776022889489,0.0
1092,6.6,101558.0,0.0,203.89649169005042,67.89,13.848495843722251,32.56512592055087,0.005315813795260278,241.9270084120697,11.237846864255419,0.0,2.5,7.32,12017.0,70021.18259989924,5.05,1.0
1093,29.6,104448.0,6.0,207.18599667794714,65.15,88.56418193760123,31.81892005157677,0.00028020568940340253,4.586404499582697,108.7474315255119,28.170567829806977,3.0,7.19,9892.0,62191.18259989924,5.405888880909379,0.0
1094,24.1,105717.0,0.0,217.9118273456604,59.11,20.6561879350368,34.45983318493615,0.0011001044181088884,240.13226582576752,6.2330175885808226,72.96850821522072,4.0,7.74,13298.0,85850.18259989924,4.89,1.0
1095,15.7,95321.0,0.0,199.87532639302952,63.01,28.25237697116654,31.687808845777944,0.005333598591427298,11.979747202974034,8.894047146850983,17.10125581255207,5.0,6.87,14623.0,70436.18259989924,5.08,1.0
1096,14.1,104084.0,6.0,237.63566083962715,63.23,106.5073177449287,37.857771653277865,0.0020697159718131523,70.62758913711671,10.917669619236728,7.79889104001726,5.0,7.74,15257.0,104845.18259989924,3.440767361979357,0.0
1097,17.9,100510.0,3.0,230.88523177347815,67.81,101.49240764067967,37.09820113014459,0.0005734376228675748,218.3417867664746,32.886362559019325,15.86421334128407,7.0,6.73,12996.0,95623.18259989924,5.693230446251855,0.0
1098,25.7,101309.0,2.0,230.6028459814308,69.76,11.76813557790462,36.18583254702239,0.0027165143840620497,189.96699163019358,12.696581240127893,89.93297377023532,6.0,7.11,12922.0,90353.98259989923,3.217443106113864,0.0
1099,22.3,105338.0,0.0,218.77033958508937,69.72,49.03208422962708,35.02452764574548,0.0009854036403716215,91.54318898739521,11.252382511674506,33.81540963282008,4.0,7.39,14232.0,80448.18259989924,4.91,1.0
1100,19.8,101361.0,2.0,230.55904524565116,67.81,60.14201941757097,37.510423623198015,0.0027564627975430966,150.31844310167983,20.041976213309223,102.25518080007025,3.5,7.94,10000.0,109254.70259989923,3.9076190235586847,0.0
1101,22.7,101333.0,0.0,218.28353474830675,63.35,79.17085646659874,34.65533059326237,0.0035942338308647633,309.26767670684836,7.945061223791426,39.72511230674272,4.0,8.29,17121.0,85634.18259989924,4.98,1.0
1102,10.9,100388.0,2.0,217.1104954489893,56.74,21.535596516405644,33.61204733607101,0.0006481210616411208,16.656838367867934,36.82815110102095,101.05603105604055,3.0,7.18,13631.0,83162.38259989923,5.855749457750928,0.0
1103,25.1,103833.0,1.0,240.64986168040875,54.35,29.547540854318857,37.71332835590332,0.002165649886486708,131.1722304276401,9.621045375646714,47.982984569903905,2.5,6.85,7993.0,107720.38259989923,3.3311333698076298,0.0
1104,26.3,98692.0,5.0,259.2743439126608,61.03,51.94158813771362,41.23351108257309,0.03088071821059099,284.8225092671034,73.80176343163151,1.6307623383684344,6.0,6.73,10554.0,138871.66259989922,4.144639660309368,0.0
1105,17.7,103471.0,,170.11377369163233,63.58,46.1055518592384,27.819630419697074,0.0005312804165219448,115.5692812358516,4.434949543550845,27.037439109135683,3.0,7.28,12480.0,42718.18259989925,4.91,1.0
1106,25.2,103437.0,1.0,199.54123884965793,62.53,52.2814159594763,32.5600209403979,0.012963218508935505,20.190959936384836,10.763144465047636,30.07973168024035,2.5,7.48,12747.0,73081.18259989924,5.02,0.0
1107,12.5,105636.0,0.0,210.8729413207448,70.23,37.937616600472325,34.19840847748855,0.007177822429546696,196.42410546135596,9.185432486742888,0.0,6.0,7.51,14124.0,77040.18259989924,5.07,1.0
1108,25.2,95564.0,2.0,162.53006706843107,72.94,61.00573519545313,25.757537992084558,0.0002701198042000051,284.1771666548906,3.1766193634722693,19.261034862300164,4.0,8.11,10257.0,34900.18259989925,4.67,0.0
1109,14.6,106651.0,0.0,217.00145273102834,69.1,3.9341124971938344,34.500994636000414,0.006055110516560942,219.71852619928796,10.650622402715248,9.946559481599312,6.0,7.95,15167.0,82073.18259989924,5.13,1.0
1110,27.1,98741.0,0.0,205.24125933507383,66.66,87.61766985636622,32.94199780712329,0.006048880109366991,241.8894326622044,5.315199610453997,4.065570982548653,3.0,6.37,12774.0,76355.18259989924,4.65,1.0
1111,14.7,98417.0,0.0,217.43815154778468,58.93,3.630875911076851,34.26053735853796,0.00021051531095294743,125.55203752884393,17.62691671278493,112.96800442392993,4.5,6.54,14776.0,81006.18259989924,4.95,1.0
1112,23.3,98447.0,3.0,202.83405450183906,61.96,36.76982115394604,32.24270908484058,0.00033509866563081526,86.08534889874414,16.277410860583217,61.45760349467169,4.0,7.46,11450.0,59530.78259989925,3.190203537192442,0.0
1113,35.4,95130.0,0.0,187.06945869231848,67.55,28.626700243175403,29.705511125476,0.0031354128443786453,145.3662052925486,9.984052185457898,28.301851552400827,4.0,6.74,11284.0,50137.18259989924,2.8517986102014934,0.0
1114,25.0,102638.0,3.0,221.93061480382121,68.13,15.192875936114405,34.94029194640458,0.007330051149142374,342.66622354860516,16.09615899989253,5.727725859666428,3.0,8.06,12154.0,90251.02259989921,4.272874450934097,0.0
1115,20.0,97685.0,5.0,262.12632017548145,70.09,34.97103929351983,42.05912775546358,0.004334638399872103,257.30034122706536,8.645999922371693,0.0,3.5,8.09,7941.0,145047.82259989923,4.174537293608481,0.0
1116,15.2,101340.0,0.0,167.9501089400662,79.33,101.30502010279177,27.0406074376856,0.002581654894265724,206.3614821713128,17.46825884951781,20.71141201359645,5.5,8.07,12713.0,38733.18259989925,5.3,1.0
1117,27.3,107936.0,4.0,204.91449739469115,74.43,98.66542714551974,31.82651552937437,0.0011384740742118621,141.02166069510525,6.504712754345246,71.98421087887922,4.5,6.95,10772.0,68581.18259989924,2.827994928799792,0.0
1118,23.3,97943.0,5.0,227.5525123032817,57.65,35.48623901613273,36.02833780958245,0.0023377621467084208,184.43650962807075,21.907712516636366,49.853257179365485,4.5,7.08,12762.0,94676.38259989923,5.460144995083036,0.0
1119,18.0,94355.0,7.0,226.64396915345085,57.99,50.67022958617838,35.02020679389668,0.001845314791009404,146.54606496471118,17.617169916840442,94.38456191876188,3.5,7.17,16163.0,86590.78259989925,3.90103089683088,0.0
1120,19.8,96794.0,4.0,184.15504517507043,63.59,35.38490070717473,29.666572731368063,0.001235714470925634,273.075831849324,10.177344649595346,64.02076691325075,1.0,7.76,11010.0,55301.18259989924,4.76,1.0
1121,8.8,96216.0,1.0,186.18923297586414,61.94,56.558581930212114,29.65228390177893,0.0002616168195456374,307.2769995905219,10.808973986589486,36.2948839242687,5.0,7.46,14229.0,50073.18259989924,4.98,1.0
1122,18.7,101582.0,1.0,257.06925584776246,57.12,40.50274478516975,40.70971047262807,0.008691291681569116,227.5085394534701,18.019245478530728,96.49695385498453,3.0,7.04,6171.0,124501.90259989924,4.086141657326373,0.0
1123,20.9,97991.0,0.0,189.71675793451973,63.45,25.288755737821948,30.572467675710516,0.0007883535824397058,264.35672336881606,6.063445091106238,22.661291087635085,7.0,7.27,15091.0,52500.18259989924,4.94,1.0
1124,15.8,102290.0,,210.7953295550962,60.26,3.311543480126442,33.70177300697357,0.0012569347719840025,100.68000829263228,6.0836611853811995,83.16774109729089,4.0,7.18,13055.0,76409.18259989924,4.89,1.0
1125,16.4,98373.0,5.0,171.93483590821586,62.73,49.33865694966675,27.95457525640138,0.0024282870105873304,13.721603902088777,4.93378466582261,0.0,4.5,7.69,14119.0,39457.18259989925,4.9,1.0
1126,20.6,100261.0,0.0,221.1016391535983,56.77,30.653125367528435,35.5098014627881,0.0029846428702680235,289.1935124282617,14.394595197640571,49.07011777693096,3.0,6.46,7518.0,93206.38259989923,5.506850758370341,0.0
1127,18.1,103886.0,0.0,170.2272156058214,80.4,26.617286621487647,27.072947431326185,0.003203923771313218,302.1430502381945,7.580244752349961,86.22805675782398,4.5,7.62,12092.0,39648.18259989925,5.11,1.0
1128,20.2,107907.0,3.0,251.32249478211637,77.93,49.05958187771388,40.13501921230538,0.0020353574286544754,149.79356333954613,15.479859060553528,92.17459445707493,3.0,7.88,11959.0,131503.18259989924,4.127691512913907,1.0
1129,26.5,103910.0,3.0,238.61197475100076,66.95,94.12941573746797,37.999256442621736,0.0004573352364698861,319.3564060298552,34.74334654507751,73.74445807465055,2.5,7.26,7125.0,110657.98259989923,5.344134256108786,0.0
